n618 n702,SATISFIED,XXXX0XXXXXX0XXX0XXXXXXXXXXXXX11111111111XXX1X1XXXXXXXXXX1XXXXXXXX111XXXXXXXXXXXXX1XXXXXXXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXXXXXXXXXXXX0XXX0XXXXXX0XXX0XXXXXX0;
n703 n744,SATISFIED,XXXXXX00XX10XXX1X0XXXXX1XXXXX11X11111111XXXXX1XXXXX11XXX1XXXXXXXX111XXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXXXXXXXX0XXX0XXXXX00XXX0XXXXX00XXX0;
n583 n740,SATISFIED,XXXXXXX0XXX0X1X0XXXXXXXXXXXXXXX0XXXXXXXXXXXXXXX0XXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n613 n703,SATISFIED,XXXXXXXXXXX0XXXXXXXXXXX1XXXXX111111111111XXXX1XXXXXXXXXX1XXXXXXXX111XXXXXXXXXXXXX1XX0XXXXXX1XXXX0XXXXX1XXXX0XXXXX1XXXXX0XXXXXXXXXXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n590 n647,SATISFIED,XXXXX0X0X100X1000XXXXXXXXXXXXXX0XXXXXXXX00X00X100XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XX001XXX0X0XX00XXXX0X0XX00;
n681 n748,SATISFIED,XXXXXX00X000X1X1X0XX1XXX1XXXX00XX0XXX1X0XXXXXXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXX0XX0X0XXXXX0XX0X0XXXXXX0XX0X0X0X1XXX0X0XX0X000XXXXX00X000XXXXX00X000;
n601 n643,SATISFIED,XXXXX0X0XXX0X1XX0XXXXXXX1XXXXXX0XXXXXXXX00X0XX10XXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXX0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXXX0XXX01XXX0X0XXX0XXXX0X0XXX0;
n489 n585,SATISFIED,XXXXXXXXXXXXXXXXXXXX01XX1XXXXXX1X1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1101000X000XXXX000X000XXX0X00X0000XXX0X0X0000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n615 n708,SATISFIED,XXXXXXXXXXX0XXXX1XXX0XXX1XXXXXX1XXXXXXXXX1XXXXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000XXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n489 n760,SATISFIED,XXXXXXXXXXXXXXXXXXXX01XX1XXXXXXX11X0110011X11X00111XXXXXXXXXXXX10XXXXXXXXXXXXXX1XX0X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n490 n705,SATISFIED,XXXXXXXXXXXXXXXXXXXX11X01XX1X00X00101111XXXXXXXXXXXXXXXXXXXXXXXXX111XXXXXXXXXXXXXX0XXXXXXX0X000XXXXXX0X000XXXXXXXX0000X11110X0000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n619 n705,SATISFIED,XXXXXXXXXXX0XXXX1XXX1XX01XXXX00100X00100X1X1XXXXXXX11XXXXXXXXXXXXXX1XXXXXXXXXXXXX10X00X0000X0X0X000000X0X0X00X000X00X0X00100X000XXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n618 n683,SATISFIED,XXXX0XXXXXX0XXX0XXXX1XXX1XXXX001X0XX01X0XXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX10XXXX0X0XX0X0XXX0X0XX0X0XXXX0X0XX0X0X0X10XX0X0XXXXXX0XXX0XXXXXX0XXX0XXXXXX0;
n585 n704,SATISFIED,XXXXXXXXXXX0X1XXXXXX1XX01XXXX00000X00100XXXXXX1XXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10XX0X0000X0X0XX00000X0X0XX0X000X00X0X00100X000XXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n484 n683,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00XX0XX01X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXX0X0XX0X0XXX0X0XX0X0XXXX0X0XX0X0X0X10XX0X01XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n681 n758,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00XX0XXX1X0XXXXXXXXXXXXXX00X110010XXXXXXXXXXXXXXXXXXX0XXXXXX0XX0X0XXXXX0XX0X0XXXXXX0XX0X0X0X1XXX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n645 n661,SATISFIED,XX0XX0X0X100X0X10XXXXXXXXXXXXXXXXXXXXXXX00X11X000XX11XXXXXXXXXXXXXXX0X101X0100XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XX00X0XX0X0XX00X0XX0X0XX00;
n661 n700,SATISFIED,XXXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXX1111X111X11X111XXXXXXX1XXXXXXXX1111X111X1111XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n585 n619,SATISFIED,XXXXXXXXXXX0XXXX1XXXXXXXXXXXXXX1X1XXXXXXX1X1XXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXX00XXXXXXXXX00XXXXXXXXXX00XXXXXXXXXX0X0XXXXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n684 n702,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00X00010111XXXXX0XXXXXXXXXX1XXXXXXXX011XXXXXXXXXXXXXX0XXXX0X0000X0XXX0X0000X0XXXX0X0100X0X1X10XX000XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n619 n704,SATISFIED,XXXXXXXXXXX0XXXX1XXX1XX01XXXX00100X00100X1X1XXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10XX0X0000X0X0XX00000X0X0XX0X000X00X0X00100X000XXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n645 n709,SATISFIED,XX0XX0X0X100X0XX0XXX1XXX1XXXXXXXXXXXXXXX00X0XX000XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXX00X000XXXXX00X000XXXXXX0X0000X11111X0000X0XX00X0XX0X0XX00X0XX0X0XX00;
n619 n757,SATISFIED,XXXXXXXXXXX0XXXX1XXXXXXXXXXXXX01XXXXXXXXX1X1XXXXXXX11X00X1X1010XXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n615 n645,SATISFIED,XX0XX0X0X100X0XX0XXXXXXXXXXXXXXXXXXX111X00X0XX000XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXX0XXXXXXXXXX0XXXXXXXXXXX0XXXXXXXXXXX0XXXXXXX0XX0010XX0X0XX00X0XX0X0XX00;
n615 n703,SATISFIED,XXXXXXXXXXX0XXXX1XXXXXX1XXXXX11111111111X1XXX1XXXXX11XXX1XXXXXXXX111XXXXXXXXXXXXX1XXXXXXXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXXXXXXXXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n647 n762,SATISFIED,XX0XXXX1X110X0111XXXXX0XXXXXXXXX11X0110011X11X00111110XXXXXXXXX10XXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X0XXXXXXXX0X0XXXXXXXX0;
n601 n619,SATISFIED,XXXXXXXXXXX0X1XXXXXXXXXX1XXXXXX0XXXXXXXXXXXXXXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXX0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n601 n762,SATISFIED,XXXXXXXXXXX0X1XXXXXXXX0X1XXXXXX011X0110011X11X00111110XXXXXXXXX10XXXXXXXXXXXXXX1X1XXXX0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n702 n705,SATISFIED,XXXXXXXXXXXXXXXXXXXXXXX1XXXXX11X11111111XXXXX1XXXXXXXXXX1XXXXXXXX111XXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n605 n749,SATISFIED,XXX0XX00X010X10110XXXXXXXXXXXXX1XXXXXXX1XXXXXXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XX0XXXXXXXXXXX0XXXXXXXXXX0XXXXXXXXXXX0XXXXXXXXXX0X0X0XX0XX00X0X0XX0XX00X0X0;
n601 n702,SATISFIED,XXXXXXXXXXX0X1XXXXXXXXXX1XXXX11011111111XXXXX1XXXXX11XXX1XXXXXXXX111XXXXXXXXXXXXX1XXXX0XXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXX0XXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n683 n702,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00X10010111XXXXX1XXXXXXXXXX1XXXXXXXX011XXXXXXXXXXXXXX0XXXX0X0X00X0XXX0X0X00X0XXXX0X01X0X0X1X10XX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n661 n683,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00XX0XX01X011X11X111XXXXXXXXXXXXXXXXXXX1X111X1111XXXX0XXXX0X0XX0X0XXX0X0XX0X0XXXX0X0XX0X0X0X10XX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n490 n643,SATISFIED,XX0XX0X0XXX0X0XX0XXX11XX1XX1XXXXXXXXXXXX00X0XX00XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXX0X000XXXXXX0X000XXXXXXXX0000X1111XXX000X0XXX0X0XX0X0XXX0X0XX0X0XXX0;
n485 n619,SATISFIED,XXXXXXXXXXX0XXXX1XXX0XXX1XXXXXX1XXXXXXXXX1X1XXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10X1X01XXXXX00XXXXXXXXX00XXX0XXXXXX00XXX0XXXXXX0XXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n700 n744,SATISFIED,XXXXXX00XX10XXX1X0XXXXXXXXXXX1XXXX1111X1XXXXXXXXXXX11XXX1XXXXXXXX111XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXX0XXXXX00XXX0XXXXX00XXX0;
n485 n645,SATISFIED,XX0XX0X0X100X0XX0XXX0XXX1XXXXXXXXXXXXXXX00X0XX000XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1X01XXXXX00XXXXXXXXX00XXX0XXXXXX00XXX0XXXXXX0X0XX00X0XX0X0XX00X0XX0X0XX00;
n484 n641,SATISFIED,XX0XX0X0XXX0X0XX0XXX1XXX1XXXXXXXXXXXXXXX00XXXX00XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXX0XXXXX00XXX0XXXXX00XXXX0XXXXX00X1XX0XXXXX0X0XXX0X0XX0X0XXX0X0XX0X0XXX0;
n618 n647,CONFLICT,NA;
n489 n708,SATISFIED,XXXXXXXXXXXXXXXXXXXX01XX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n583 n619,SATISFIED,XXXXXXXXXXX0X1XXXXXXXXXXXXXXXXX0XXXXXXXXXXXXXXX01XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXX0XXXXXXXXXX0XXXXXXXXXXX0XXXXXXXXXXX0XXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n590 n708,SATISFIED,XXXXXXXXXXX0X1XXXXXX0XXX1XXXXXX0XXXXXXXXXXXXXXXX0XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000XXXXX01XXXXXXXXX0XXXXXXXXXX0;
n585 n758,SATISFIED,XXXXXXXXXXXXXXXXXXXXXXXXXXXXX001X1XXXXXXXXXXXXXXXXXXXX00X110010XXXXXXXXXXXXXXXXXXXXXXXXX00XXXXXXXXX00XXXXXXXXXX00XXXXXXXXXX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n489 n605,SATISFIED,XXXXXXXXXXX0XXXXXXXX11XX1XXXXXX1XXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX10X0XXXXX0X000X0XXXX0X000X0XXXXXX0000X0111XXX000XXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n485 n684,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00X00XX01X1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXX0X00X000XXX0X00X000XXXX0X0X0000X1X10XX0000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n489 n645,SATISFIED,XX0XX0X0X100X0XX0XXX01XX1XXXXXXXXXXXXXXX00X0XX000XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000X0XX00X0XX0X0XX00X0XX0X0XX00;
n561 n704,SATISFIED,XXXXXXXXXXX0X1XXXXXX1XX01XXXX00000X00100X1X1XXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX10XX0X0000X0X0XX00000X0X0XX0X000X00X0X00100X000XXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n641 n702,SATISFIED,XX0XX0X0XXX0X0XX0XXXXXXXXXXXX11X1111111100XXX100XXXXXXXX1XXXXXXXX111XXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXX1XXXXXXXXXXXXXXXX0XXX0X0XX0X0XXX0X0XX0X0XXX0;
n683 n700,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00XX00101X1XXXXXXXXXXXXXXXX1XXXXXXXX011XXXXXXXXXXXXXX0XXXX0X0XX0X0XXX0X0XX0X0XXXX0X0XX0X0X1X10XX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n647 n683,SATISFIED,XX0XX0X0X100X0000XXX1XXX1XXXX00XX0XX01X000X00X000XX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXX0X0XX0X0XXX0X0XX0X0XXXX0X0XX0X0X0X10XX0X0XX0XX00X0XX0X0XX00X0XX0X0XX00;
n489 n749,SATISFIED,XXX0XX00X010X10110XX01XX1XXXXXXXXXXXXXXXXXXXXXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1101XX0X000XXXXXX0X000XXX0XXXX0000XXX0XXXX000X0X0X0XX0XX00X0X0XX0XX00X0X0;
n619 n749,SATISFIED,XXXXXXX0X010X10110XXXXXXXXXXXXX1XXXXXXXXX1X1XXXXXXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXXXXXX0XXXXXXXXXX0;
n613 n679,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX0X1X0XX1110XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00XXXX0X0XXXX0XXX0X0XXXX0XXXX0X0XXXX0X0X10XX0XXXXXXXXX1XXXXXXXXXXXXXXXXXXXXX;
n583 n740,SATISFIED,XXXXXXX0XXX0X1X0XXXXXXXXXXXXXXX0XXXXXXXXXXXXXXX0XXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n487 n705,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XX01XXXX00X00X00100XXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXX0X00X0000X000X000000X000X00X000X0000X00100X0000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n641 n661,SATISFIED,XX0XX0X0XXX0X0XX0XXXXXXXXXXXXXXXXXXXXXXX00X11X001XXXXXXXXXXXXXXXXXXX0X101X0101XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXX0X0XX0X0XXX0X0XX0X0XXX0;
n585 n759,SATISFIED,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX111X0110011X11X00111XXXXXXXXXXXX10XXXXXXXXXXXXXXXXXXXXXXX00XXXXXXXXX00XXXXXXXXXX00XXXXXXXXXX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n583 n748,SATISFIED,XXXXXXX0X000X1X1X0XXXXXXXXXXXXX0XXXXXXXXXXXXXXX0XXX11XXXXXXXXXXXXXXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
n681 n757,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX00XX0XXX1X0XXXXXXXXXXXXXX00X1X1010XXXXXXXXXXXXXXXXXXX0XXXXXX0XX0X0XXXXX0XX0X0XXXXXX0XX0X0X0X1XXX0X0XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n679 n700,SATISFIED,XXXXXXXXXXXXXXXXXXXX1XXX1XXXX0XXX00111X1XXXXXXXXXXXXXXXX1XXXXXXXX111XXXXXXXXXXXXXX0XXXXXX0XXXX0XXXXX0XXXX0XXXXXX0XXXX0X1X1XXX0XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n490 n683,SATISFIED,XXXXXXXXXXXXXXXXXXXX11XX1XX1X00XX0XX11X1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0XXXXXX00X000XXXXX00X000XXXXXX0X0000X1111XX0000XXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n484 n490,SATISFIED,XXXXXXXXXXXXXXXXXXXX01XX1XX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0X1100XX0X00XXXXXXX0X0XXXXX0XXXX00XXXXX0XXXX00XXXXXXXXXXXXXXXXXXXXXXXXXXXXX;
n485 n618,SATISFIED,XXXX0XXXXXX0XXX0XXXX0XXX1XXXXXX1XXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX10X1X01XXXXX00XXXXXXXXX00XXX0XXXXXX00XXX0XXXXXX0XXXXX0XXX0XXXXXX0XXX0XXXXXX0;
n590 n759,SATISFIED,XXXXXXXXXXX0X1XXXXXXXXXXXXXXXXX011X0110011X11X0101111XXXXXXXXXX10XXXXXXXXXXXXXXXX1XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXXXXX0XXXXXXXXXX0;
